Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
1833,0.4348332476087154,0.049652707894660676,0.024456156819435984,-0.15450672592578438,-0.08600963848280975,9.138848134092314e-07,0.6957388079787076,0.3621771587464616,0.7755250709555345,0.6138519146531016,0.7278890279516063,0.8017047817047817
1834,0.4348332476087154,0.04942153743445916,0.024338663495122318,0.1541439751637873,0.08570726675321647,9.69831069822105e-07,0.7042605176527438,0.2782266009852216,0.7429823824034184,0.6138519146531016,0.7129128559102675,0.7999650052019295
1835,0.43521541931102947,0.05190996180235906,0.025498597974761835,0.1576851328780523,0.09528489128808375,5.398226901080333e-07,0.6842636746143057,0.5945686274509804,0.7648562221988722,0.6138519146531016,0.7061201501877347,0.8147488584474886
1836,0.4347176922644698,0.051454519007965056,0.02529880648529064,0.15708143677045566,0.0926391386541425,5.970761376077243e-07,0.69,0.5945686274509804,0.7668172043010751,0.6138519146531016,0.7101716227102378,0.8192896558323498
1837,0.4350722125863325,0.05041434837025116,0.024809154666606745,0.15559103422218162,0.0891543044705799,7.645469911397609e-07,0.7042605176527438,0.33130558955528355,0.7514509762082576,0.6138519146531016,0.7061201501877347,0.7986370450703326
1838,0.4350722125863325,0.050174197278832516,0.024700040689961743,-0.15525671221539247,-0.08829254504123903,8.078899857418183e-07,0.7042605176527438,0.6117375171412438,0.7514509762082576,0.6138519146531016,0.7101716227102378,0.7999650052019295
1839,0.43677929271073973,0.049474687996732485,0.024401440592370822,-0.15433796945857522,-0.08503448965487141,9.395145249300514e-07,0.68,0.5451515151515152,0.7627521929824561,0.6138519146531016,0.7061201501877347,0.7868264729620662
1840,0.4349027125807132,0.050502902777553635,0.024849149694480974,0.155713347633674,0.08963053994468932,7.492557054850884e-07,0.7,0.5830205278592375,0.7668172043010751,0.6138519146531016,0.7061201501877347,0.7779844343083155
1841,0.43530662802137077,0.04965234638865221,0.024447096814944416,0.15447874568921854,0.08687139791215061,9.180872878524127e-07,0.7329382151029747,0.5830205278592375,0.7605423445974133,0.6138519146531016,0.7129128559102675,0.7941653982749872
1842,0.4347604541449028,0.05031550657522222,0.024769923958822188,0.15547083006362755,0.08906359295170192,7.798667750677354e-07,0.7042605176527438,0.6347193347193347,0.7648562221988722,0.6138519146531016,0.7101716227102378,0.810223210063369
1843,0.4349955166705983,0.04931625493251944,0.024296142420561037,-0.15401248677543838,-0.08492865954951376,9.909117998465595e-07,0.6984701311316173,0.5830205278592375,0.782311222361285,0.6138519146531016,0.7061201501877347,0.8012129430468531
1844,0.4347604541449028,0.049608233352140825,0.024439622340623305,0.15445569844439835,0.08627421374620386,9.21562802717508e-07,0.69,0.5830205278592375,0.7867300619943259,0.6138519146531016,0.7129128559102675,0.7883107396893242
1845,0.4347604541449028,0.0500807182425466,0.024655874622008814,0.1551211716311427,0.08801285119136526,8.261270559128983e-07,0.69,0.34806060606060607,0.7454132873166524,0.6138519146531016,0.699234702812511,0.8023844469797417
1846,0.4400733696713877,0.021282876918120995,0.010594429636036266,0.10238839298479228,0.008111121646339854,0.0011857743901271115,0.6942354504545318,0.20257627209283668,0.7562467644521138,0.6138519146531016,0.7061201501877347,0.8017047817047817
1847,0.43655105995138754,0.04713218273428045,0.023250655978739865,0.15073928870796313,0.07824624432550217,1.6826916192969295e-06,0.7415796614350466,0.4713809714973906,0.758198757763975,0.6138519146531016,0.7061201501877347,0.7662351190476191
1848,0.4348332476087154,0.050653884389061425,0.024919828079845736,0.15592922575215218,0.09037890997543271,7.229821928263452e-07,0.7042605176527438,0.34141848976711364,0.7472077922077922,0.6138519146531016,0.7061201501877347,0.7972251815980629
1849,0.43465542829724085,0.05330595280715487,0.02617659856288815,0.15971494918905277,0.09957101055506855,3.835681495727684e-07,0.6953157223960145,0.6058044392862324,0.7691772991732162,0.6138519146531016,0.699234702812511,0.7868264729620662
1850,0.41062108678029013,0.04851814209143213,0.02389490082907804,-0.15276535573752917,-0.08455825418076199,1.2140167571849643e-06,0.7010431377385835,0.6004208768038555,0.7605423445974133,0.6138519146531016,0.7061201501877347,0.7957252132980288
1851,0.43458976441688385,0.050822775832653,0.024997081644503087,0.15616481299305457,0.09090806050222094,6.953216920057675e-07,0.7042605176527438,0.5830205278592375,0.7624975994878908,0.6138519146531016,0.7032439299830604,0.7927608779360802
