Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
4199,0.33030461267000766,0.001612543251896173,0.0007231140165106444,-0.026881105299751608,-0.02009112852465367,0.4059304354423278,0.9156901041666666,0.9313477869011509,0.9251671150878072,0.866838088918381,0.6177761568386568,0.9843473848965042
4200,0.4097008519111885,0.003886509379516616,0.001666640801655503,-0.04079052788303883,-0.0464166143412054,0.20716197815272316,0.9055458812840702,0.9313477869011509,0.9083838724168913,0.866838088918381,0.6254584829093178,1.0
4201,0.2276738971174464,0.0037177157915113347,0.0016526634776851544,-0.040619384366422526,-0.03306747525435498,0.2090757581140069,0.8355344272844274,0.8880390851322306,0.9247632575757576,0.8546615002683843,0.6293154469145518,0.9790101958409045
4202,0.4106657717720747,0.02792889017780834,0.012986353615235776,0.11322480950112776,0.10619823127382076,0.0004460761727727805,0.795785984848485,0.9102240290245821,0.9021246139989706,0.872843654093654,0.6041842907731655,0.9842887261261805
4203,0.4675908943586308,0.001101548181961835,0.0005021607941915567,-0.022403286226951348,-0.019274158039837515,0.4885614855218289,0.8264791381668947,0.9051513671875,0.9032670454545454,0.866838088918381,0.6293154469145518,0.9895833333333334
4204,0.4032414212222285,0.001475388148823573,0.0006586962342873422,-0.02565669135631612,-0.02224063339247094,0.4276561837915477,0.8362908764565908,0.9207859079628665,0.9021246139989706,0.8546615002683843,0.6167498688438586,0.9895457551707553
4205,0.4457417391363427,0.01787303644638507,0.008051162648457772,-0.08936924879363102,-0.07620034415173621,0.0056393144678020275,0.8602746212121213,0.9364848652639349,0.9191622403678452,0.866838088918381,0.6293154469145518,0.994782461632168
4206,0.3959289148948646,0.07390117948006199,0.03258414252239045,0.17763983739315192,0.17414162130231794,3.109912576423192e-08,0.8208414713541666,0.8941414421065584,0.8737186238012823,0.866838088918381,0.6340185862455977,1.0
4207,0.44016973328931774,0.010474285866399638,0.004699648249705454,0.0683934768072229,0.06258945723965342,0.034293738177830685,0.8635662729658793,0.9204198841698842,0.9083838724168913,0.866838088918381,0.6293154469145518,0.9895457551707553
4208,0.4734541385916237,0.001817001184896149,0.000813828655395231,-0.02851611112286274,-0.03274227341088446,0.3779685362629422,0.8536405723905723,0.9207859079628665,0.9358575272181205,0.866838088918381,0.6205357142857143,0.9895457551707553
4209,0.4674242647447453,0.0006174039865089405,0.00028258403409372253,0.016807869854958107,0.01741019625409191,0.6033510818824702,0.8773761408591098,0.9106104651162791,0.9196090484869434,0.866838088918381,0.6216124366268044,0.9842887261261805
4210,0.35812614784205693,8.933648656047592e-05,3.77769098160058e-05,-0.006146157311696066,0.005599817109516578,0.8493195697720235,0.8298180314309347,0.9102240290245821,0.9021246139989706,0.8546615002683843,0.6293154469145518,0.9842887261261805
4211,0.45847743380918404,0.003726141936244265,0.0016983642550774346,-0.041176096662038336,-0.040602639920135075,0.20289700467846764,0.889100271148013,0.900094049247606,0.8976055044659373,0.8231506034850108,0.6216124366268044,0.9842887261261805
4212,0.4377946386273173,0.006665490114369214,0.0029309819779642196,0.05405931808792107,0.06239116343265921,0.09447317876411866,0.7979089123242349,0.9109694480483562,0.9196090484869434,0.866838088918381,0.6254584829093178,0.9895457551707553
4213,0.3951556754734702,0.050223927426811435,0.021800627539651368,-0.14606675967625743,-0.1380600801816509,5.6398159209008635e-06,0.7940433607034528,0.9361817617866005,0.8796093242365172,0.8607780789546844,0.5968001373892179,0.9842887261261805
4214,0.3236152823654207,0.012333381980960454,0.005619367880198334,-0.07475273060629435,-0.06734850860751454,0.0206714462214131,0.8376501699705319,0.9102240290245821,0.8976055044659373,0.866838088918381,0.6293154469145518,0.9895457551707553
4215,0.3849639480852427,0.0031749137123138873,0.001470726018212394,-0.03832187345014271,-0.048478869933945214,0.236013868936633,0.8517980189491817,0.9102240290245821,0.9027136166687906,0.866838088918381,0.6167498688438586,0.9895457551707553
4216,0.43697913716253484,0.030099355130039536,0.013728565227809103,0.1163728144929567,0.12114958432118443,0.00030680021821201847,0.8645833333333334,0.9262288411458334,0.8976055044659373,0.8422497850775983,0.6293154469145518,0.9895833333333334
4217,0.43374683986495277,0.1330266255492075,0.061333260610223046,0.2403931434151385,0.2382143162182881,4.639058075642248e-14,0.7527935606060606,0.9153131536852467,0.8912495711099675,0.8607780789546844,0.6293154469145518,0.994782461632168
4218,0.43364479086109775,0.003146725856277282,0.0014227928112228022,-0.037693117530132464,-0.034225511087201184,0.24379546884770517,0.839643818045301,0.9156901041666666,0.878796831232493,0.872843654093654,0.6293154469145518,1.0
4219,0.38848995965293226,0.005160832555056986,0.002225126369506742,-0.04711885383496704,-0.03537561516776762,0.1450313404973616,0.8936362696443342,0.9200279179515932,0.9037862908271806,0.872843654093654,0.6167498688438586,0.994782461632168
4220,0.3378133542570244,5.240912896838856e-05,2.214142103629643e-05,-0.004705406270274324,-0.023398669225317144,0.8843552778328291,0.8445774937414239,0.9262288411458334,0.9303278420220176,0.872843654093654,0.6293154469145518,1.0
4221,0.2749314729418591,0.00027571576932853875,0.0001181711430918921,0.010869990552599922,0.002189163629216113,0.7368603092574026,0.8946126302083334,0.9361817617866005,0.8912495711099675,0.872843654093654,0.6293154469145518,1.0
4222,0.4138401490254661,0.0525946693176839,0.02300835857127021,0.14996967131749583,0.15255139159678802,3.1295719291846458e-06,0.8785383922097286,0.9310305662805662,0.9027136166687906,0.866838088918381,0.6254584829093178,0.994782461632168
4223,0.4707360316359891,0.0008273320478870502,0.00038750918186896674,-0.0196814300887758,-0.019028273719164688,0.5428990914454962,0.8567557915057914,0.9200279179515932,0.9078445612855726,0.866838088918381,0.6293154469145518,1.0
4224,0.42984705794470296,0.017478661106927886,0.00781775103114272,-0.08807446728465973,-0.0883755839011809,0.006376079921154988,0.8085452853598015,0.9313477869011509,0.8905539311241065,0.866838088918381,0.6254584829093178,0.9948004982894542
4225,0.3903284604062636,0.0006972749472188412,0.000307228234562239,-0.01752522855134743,-0.0009438785212924543,0.5879791376258409,0.8541666666666666,0.9258990094745908,0.9078445612855726,0.866838088918381,0.6293154469145518,1.0
4226,0.26693721750284444,0.004233918881597865,0.00179379407257083,0.04231528134833276,0.08821694885558554,0.190669610823288,0.8840738932291666,0.9042726426799007,0.8912495711099675,0.866838088918381,0.6293154469145518,0.994782461632168
4227,0.28060290673954474,0.0028836764253382927,0.001290917705206958,-0.03590613946050153,-0.030323088965555065,0.26688759759041364,0.8567557915057914,0.9051513671875,0.9135232148167027,0.866838088918381,0.6205357142857143,0.994782461632168
4228,0.22833691519072685,0.00630862741559092,0.0027156713244568293,0.05204147484788143,0.06116967358157486,0.10745167790453043,0.889100271148013,0.9149090157154673,0.9135232148167027,0.866838088918381,0.6254584829093178,0.9842887261261805
4229,0.3845665079632984,0.00393928549663691,0.0017153523458105042,0.04138127111752962,0.02972820754457242,0.20065366708248605,0.8574146343331598,0.9214436306309025,0.9083838724168913,0.872843654093654,0.6167498688438586,0.9895457551707553
4230,0.4613782922016643,0.06568953618606244,0.029958267861406578,-0.17054873513611724,-0.1706992408128984,1.0913601737304267e-07,0.856050252312868,0.9207859079628665,0.8745430607187114,0.866838088918381,0.6254584829093178,0.9790101958409045
4231,0.3881861724266849,0.01708706173039452,0.007332346131738552,-0.0853170470192585,-0.10411218042424165,0.008240153446827908,0.8585985351356245,0.9200279179515932,0.9078445612855726,0.8484861584398934,0.5968001373892179,0.9685152937613567
4232,0.4274203812673924,0.0025756707887722432,0.0011344844003757133,0.033662945668000224,0.02139193589853571,0.2979424459928291,0.8461451093951095,0.9200279179515932,0.9196090484869434,0.8607780789546844,0.6293154469145518,0.9895457551707553
4233,0.3761204652564003,0.020600314778109745,0.008909756957581266,0.09397377871964294,0.08065798893296612,0.0035994711306572705,0.8125,0.9262288411458334,0.9032670454545454,0.872843654093654,0.6205357142857143,0.9790915103415103
4234,0.4582519446183645,0.055387328062742186,0.025972068067293838,0.1591055980655169,0.14673741717571767,7.432736686159031e-07,0.8567557915057914,0.8941414421065584,0.8796093242365172,0.866838088918381,0.6293154469145518,1.0
4235,0.46989457622459596,0.002225460818358862,0.0010262462971528763,0.03201865287752616,0.026214441284634973,0.32218013235030596,0.862383874738526,0.9102240290245821,0.9247632575757576,0.8607780789546844,0.6340185862455977,0.994782461632168
4236,0.46218553461112366,0.012210544425982971,0.005681365887525601,-0.07516166208568983,-0.0754230324283189,0.01998516855312413,0.8327320827320827,0.9102240290245821,0.9083838724168913,0.8607780789546844,0.6254584829093178,0.9842887261261805
4237,0.4439668387104712,0.08227953328172105,0.036032165076619466,0.18649128882525845,0.18223200862768185,6.036018800790769e-09,0.8085452853598015,0.9200279179515932,0.8810944203729663,0.8607780789546844,0.6078869047619048,0.994782461632168
4238,0.42485658433513795,0.051592513487403256,0.023326015178438547,-0.1509779979582897,-0.140558582149778,2.681284188449556e-06,0.811823593073593,0.9200279179515932,0.8803745282209642,0.8422497850775983,0.6167498688438586,0.9842887261261805
4239,0.27585525388591614,0.00020764949296630497,9.416527082506218e-05,0.009703405462522874,0.017005676887823718,0.7642148140532069,0.875795334040297,0.9106104651162791,0.9021246139989706,0.866838088918381,0.6254584829093178,0.9895457551707553
