Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
1374,0.16352738982052473,0.9148134197548027,0.10022800730898719,-0.3018236229279181,-0.301675606082349,7.76358517339086e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1375,0.1660285442097893,0.9608817776807341,0.10477000163751246,0.30795170576202846,0.3083993676511191,2.5139794108808583e-13,0.8865443501622821,0.855462962962963,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8844050258684404
1376,0.16451753982367262,0.896442842205646,0.09767826510424171,-0.298305649401993,-0.29784561531532805,1.465594844470967e-12,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8824396535839322
1377,0.16451753982367262,0.9125142971084763,0.10006254962370534,-0.3015970793585782,-0.3007819415700441,8.089947376757665e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1378,0.1640207608969514,0.9218478564113373,0.10082423551056684,0.3026380547347861,0.30231393787685246,6.69332518821767e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1379,0.18129179805320395,1.0746006273233653,0.11796796821012073,-0.3248384071771865,-0.3217617798827254,9.786152911747706e-15,0.8933666562532542,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8540305010893247
1380,0.16352738982052473,0.9123355333161042,0.09994275031121747,-0.30143285203637316,-0.3020586051590511,8.334893565819687e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1381,0.1640207608969514,0.9256146789739353,0.1013231653689555,0.3033171442998053,0.3032501578421243,5.912516099654771e-13,0.8957263434955126,0.8578086502211536,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1382,0.16352738982052473,0.9160679546909896,0.10050224928184173,0.3021986860228443,0.3019309388001504,7.251376598946847e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1383,0.1640207608969514,0.9115420193657705,0.09986641520877766,0.3013282063943608,0.30129260700564686,8.494744066639508e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1384,0.16303740469250688,0.9151594802393733,0.10036248018850548,-0.3020075401290778,-0.3019734942531173,7.508140493318755e-13,0.8957263434955126,0.7864414121724063,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1385,0.24074292410443937,0.8456390779523768,0.09576685448625204,0.2956299841098774,0.29584550902588375,2.3625924995442257e-12,0.9099418661937136,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1386,0.1699847092500521,0.8892072680203594,0.09940053000998772,0.3006881297136701,0.30142027336454763,9.53984616456063e-13,0.9003120336453669,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8667295300958666
1387,0.1640207608969514,0.9159798353949249,0.10034528362386642,-0.3019840498959493,-0.3020586051590511,7.540302218649527e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1388,0.1640207608969514,0.9134848616452717,0.09992577718553963,0.3014096520437656,0.3017607169882828,8.370076516717636e-13,0.9074074074074074,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1389,0.1640207608969514,0.9186282822651612,0.100601666058412,-0.3023343042548264,-0.3021437160649849,7.074435330197495e-13,0.8957263434955126,0.8540305010893247,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1390,0.16451753982367262,0.9304467564052491,0.10148456126378541,-0.3035363855711176,-0.30384593418366085,5.68003107002115e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8844050258684404
1391,0.1640207608969514,0.9157697170885735,0.10036011255946363,-0.3020042090702973,-0.3021437160649849,7.51269303880118e-13,0.8957263434955126,0.8821869488536156,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1392,0.1640207608969514,0.9161744279206201,0.10036056911854922,0.30200501791356005,0.30210116061201797,7.511587347434201e-13,0.8957263434955126,0.8492975734355044,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1393,0.16757101671290203,0.9766579056267577,0.10655973528116912,0.310319500938838,0.30844192310408597,1.6145736813429083e-13,0.9003120336453669,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8956675508399647
1394,0.16986242158196646,0.9207724617000382,0.1011300905326257,-0.30305462214885637,-0.3030799360302567,6.203173077418091e-13,0.914685190132692,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1395,0.16352738982052473,0.9169789288132918,0.10051946255095927,-0.30222212743831034,-0.30210116061201797,7.220485902488832e-13,0.9111388802110452,0.853596757852077,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1396,0.16501774860416568,0.8352137201687331,0.09198886427411311,-0.2902409453310629,-0.29273896095930013,6.088910049621961e-12,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8540305010893247
1397,0.25163612538645813,0.9705758148716706,0.10878969681270172,-0.31323428466313524,-0.31465501923725325,9.309903323340436e-14,0.8824396535839322,0.863823419378975,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8783587509077705
1398,0.1640207608969514,0.9226979009763092,0.10107745434037073,-0.30298299161475595,-0.30295226967135597,6.284879796054592e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1399,0.16451753982367262,0.9220630446909645,0.10094093479341655,0.30279695945682106,0.3026969369535546,6.502033825278416e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1400,0.16451753982367262,0.9273810919577206,0.10143178827802454,0.3034647309394966,0.3041012669014622,5.755012032565872e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1401,0.1640207608969514,0.9167951943372414,0.10037701980979029,-0.3020273941317849,-0.30201604970608414,7.481062061831222e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1402,0.16255078371861348,0.9215563090944441,0.10116629909572034,-0.3031038994622525,-0.3035906014658594,6.14756868204778e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8783587509077705
1403,0.15821621638558664,0.891023225636361,0.09788716916437304,-0.29859595417933926,-0.300824497023011,1.39118287940698e-12,0.9003120336453669,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1404,0.1640207608969514,0.9185116824342366,0.10042339229307187,0.3020908752279615,0.3021862715179518,7.395121499056316e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1405,0.16451753982367262,0.9212262003112703,0.10079186371129688,-0.3025939221564655,-0.30261182604762077,6.747422854578859e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1406,0.16303740469250688,0.9135423204373372,0.10035952919013157,0.30200359738419663,0.3018458278942166,7.513529321480222e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1407,0.16451753982367262,0.9170003793912197,0.10046232172135061,-0.3021439902616314,-0.3021437160649849,7.323957668619937e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1408,0.1640207608969514,0.9258443204442239,0.10132090225784043,0.30331405630107233,0.30316504693619045,5.915856269984367e-13,0.9221848110737,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1409,0.1640207608969514,0.918717157633882,0.10053762396346974,0.30224682842300044,0.3019734942531173,7.188074748943957e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1410,0.16451753982367262,0.8755551020882788,0.09616622003771158,-0.29619176329643604,-0.29597317538478446,2.1380977053731732e-12,0.914685190132692,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1411,0.16255078371861348,0.8978529544618647,0.09845318179801413,0.2993808031109859,0.2998031661518054,1.2080263712792485e-12,0.8933666562532542,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1412,0.16303740469250688,0.9240825769032718,0.10154899549715116,-0.30362383643644514,-0.3029948251243229,5.58981566088837e-13,0.8957263434955126,0.8540305010893247,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1413,0.1640207608969514,0.9152120858717064,0.10023964896234269,0.3018395409344901,0.3016330506293821,7.741144343978759e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1414,0.1640207608969514,0.9096349407986296,0.09956285668514346,-0.30091144536211273,-0.3009096079289448,9.161669564050182e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1415,0.16352738982052473,0.9271264520795934,0.10147311124820968,-0.303520837902844,-0.30367571237179325,5.696218804050071e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1416,0.1640207608969514,0.9203368235847327,0.1008425358810545,-0.30266300556180253,-0.30235649332981934,6.662928608696373e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1417,0.1640207608969514,0.9181415916668798,0.10055841506116946,0.3022753182068846,0.30227138242388557,7.150868989738883e-13,0.8957263434955126,0.8540305010893247,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
